,time,coordinate,text
7709,2015-02-21 18:52:11 -0800,nan,@JetBlue she has...she hasn't heard from anyone in over a week. a nonstop flight and her baggage was lost/stolen. customer service 👎
7710,2015-02-21 18:45:24 -0800,nan,@JetBlue we got our luggage after waiting 40 mins and went home right after. Not very family and ADA friendly waiting that long w no chairs.
7711,2015-02-21 18:26:56 -0800,nan,@JetBlue I flew on a flight about 3 months ago. Me and my girlfriend got away with having sex in a restroom. Is it allowed now?
7712,2015-02-21 18:19:24 -0800,nan,@JetBlue thanks so much. Can't wait to fly with you guys :)
7713,2015-02-21 18:11:59 -0800,nan,"@JetBlue Flight 2202 out of JFK, 2 &amp; 1/2 hr delay. I could get over it if it was just  weather reLate Flightd, but considering it's not - Come on"
7714,2015-02-21 17:49:32 -0800,nan,"@JetBlue OK, thank you."
7715,2015-02-21 17:47:07 -0800,nan,@JetBlue thanks for a speedy flight time recovery.
7716,2015-02-21 17:44:28 -0800,nan,@JetBlue thank you for taking care of me with a drink since my in-flight entertainment wasn't working #goodcustomerservice
7717,2015-02-21 17:38:54 -0800,nan,@JetBlue Re: Flight 8088 SXM&gt;JFK what time does bus leave hotel on Feb 22?  Mass confusion here.
7718,2015-02-21 17:38:24 -0800,nan,@JetBlue Are we able to change to an Even More Space seat after we've checked in online? Have a flight tmrw and can't seem to change my seat
7719,2015-02-21 17:37:52 -0800,nan,@JetBlue would you say a delay is more likely? Thanks so much.
7720,2015-02-21 17:30:48 -0800,nan,"@JetBlue I did not! She's a woman who's a lead, she was working at gate c26."
7721,2015-02-21 17:29:34 -0800,nan,@JetBlue what are the chances of one of your flights leaving at 6am out of Newark nj being Cancelled Flightled tomorrow?
7722,2015-02-21 17:29:19 -0800,nan,"@JetBlue If you ""follow"" me, I will be able to DM you.  Thanks."
7723,2015-02-21 17:20:55 -0800,nan,@JetBlue Tomorrow wouldn’t have been soon enough! Thank you for the info!
7724,2015-02-21 17:20:32 -0800,nan,"@JetBlue figured it out 4 flight 2morrow. Hard to believe with oil so low, and the killing u make that even part of a hotel can't be comp'd"
7725,2015-02-21 17:19:21 -0800,nan,@JetBlue I want to give a warm thanks to your crew at Logan airport for still getting me to the DC area after Cancelled Flightlations this morning!
7726,2015-02-21 17:14:29 -0800,nan,"@JetBlue Another awesome telephone experience with @JetBlue Thank you, Cory! #Greatcustomerservice✈☺"
7727,2015-02-21 17:13:29 -0800,nan,"@JetBlue we saw one, he was as useless as the tsa agents who inspected my shoes"
7728,2015-02-21 17:04:11 -0800,nan,"@JetBlue Have a cup coffee and relax while you check out the New Deals and Promotions at Avon, twice a month at Doug @dcoadavon"
7729,2015-02-21 17:03:08 -0800,nan,@JetBlue disappointed with the missed connection from ROC to SLC and no reimbursement even tho friend who is a pilot said it was due to ATC
7730,2015-02-21 17:01:56 -0800,nan,@JetBlue yes Party is Over 😂
7731,2015-02-21 16:59:56 -0800,nan,@JetBlue thank you!
7732,2015-02-21 16:58:54 -0800,nan,@JetBlue he just went above and beyond to be helpful
7733,2015-02-21 16:58:37 -0800,nan,@JetBlue didn't find them unfortunately :( but he was very helpful and took down my info incase they do get found
7734,2015-02-21 16:55:35 -0800,nan,@JetBlue that selfie was extreme.
7735,2015-02-21 16:49:19 -0800,nan,@JetBlue your employee Charles cave at the gate at MSY went above and beyond to help try to help me find my glasses. Thought u should know
7736,2015-02-21 16:45:27 -0800,nan,@JetBlue is the best!  Can't wait to use my travel bank $ for a FUN trip.
7737,2015-02-21 16:43:22 -0800,nan,@JetBlue just touched down in #NewOrleans for the annual @HeinekenUSACorp national distributor conference! #livethelegend
7738,2015-02-21 16:34:17 -0800,nan,@JetBlue on the plane now!  Hopefully no longer at the mercy of the playlist!  Thanks!
7739,2015-02-21 16:34:04 -0800,nan,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Daily Journal http://t.co/9bzqZQx8DC
7740,2015-02-21 16:08:09 -0800,nan,@JetBlue Boston gate C12
7741,2015-02-21 15:57:48 -0800,nan,@JetBlue will I be charged a fee to do so?
7742,2015-02-21 15:56:41 -0800,"[42.36726898, -71.01512871]",@JetBlue thanks. Can you change the music in the boarding gates?
7743,2015-02-21 15:52:25 -0800,nan,@JetBlue what crew? No one here is helping.
7744,2015-02-21 15:38:50 -0800,"[0.0, 0.0]",@JetBlue The Opal Dragon book The Dragon (ALI) has woven his murdering ways from the Philippines to Australia http://t.co/ltwhmOL1Dr
7745,2015-02-21 15:38:49 -0800,nan,"@JetBlue If this is customer service, then please call me."
7746,2015-02-21 15:37:04 -0800,nan,"@JetBlue no, we are at a hotel.  Also, Jetblue lost my daughters luggage.  How do you lose luggage if the plane never actually left!!!"
7747,2015-02-21 15:33:00 -0800,nan,@JetBlue thanks for your prompt response. I know you put safety first. Unfortunately will hit freezing rain/sleet on ride home.
7748,2015-02-21 15:24:33 -0800,nan,@JetBlue ok!!! That's super helpful. Thank you. I'll reach out if I have any other questions.
7749,2015-02-21 15:22:14 -0800,nan,"@JetBlue Thanks for the instant reply, and for still doing first bag free (so important)!"
7750,2015-02-21 15:20:49 -0800,"[18.43615031, -66.00573829]","@JetBlue lipstick on a pig still a pig. Ur new baggage claim @ SJU is a disaster. No chairs, 20 mins+ wait for baggage. #fail"
7751,2015-02-21 15:20:43 -0800,nan,@JetBlue no more than half an hour wait. It's unreal. Finally first bag coming out. SJU needs to work on this
7752,2015-02-21 15:20:01 -0800,nan,@JetBlue What's your current checked bag price policy?  I fly this coming week and couldn't find anything definitive.
7753,2015-02-21 15:16:30 -0800,nan,@JetBlue are we scheduled to depart as scheduled?
7754,2015-02-21 15:15:02 -0800,nan,@JetBlue how long does it take for a bag to get to the baggage belt!!!!!#toolong of a wait
7755,2015-02-21 15:14:46 -0800,nan,@JetBlue will we be able to watch the Oscars on our flight tomorrow?
7756,2015-02-21 15:13:44 -0800,nan,@JetBlue we've been delayed and delayed here in Palm beach... Need to head to Westchester. Can you give me some info?
7757,2015-02-21 15:13:41 -0800,nan,"@JetBlue Hey Jetblue, you stranded an entire plane that was supposed to go to JFK and we are getting restless.  Need better communication!"
7758,2015-02-21 15:13:39 -0800,nan,"@JetBlue Hey Jetblue, you Cancelled Flightled our flight from ST Maarten to JFK.  Stranded my family in the baggage area and lost my daughters luggage"
7759,2015-02-21 15:11:45 -0800,nan,@JetBlue Hello we are doing a world record attempt on the amount of ball point pens in a collection please could you help with a pen?
7760,2015-02-21 15:06:34 -0800,"[40.67851205, -73.43465391]",@JetBlue Exciting times ahead! 😁🎉
7761,2015-02-21 15:04:04 -0800,nan,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Xf9MPnAaJE
7762,2015-02-21 15:02:42 -0800,nan,@JetBlue your website is seriously horrible and so is your  call center!! Almost makes it tempting to fly someone else!! #sodone
7763,2015-02-21 14:53:41 -0800,nan,@JetBlue why haven't you allowed for flight changes into the NY area airports tonight?  Everyone is saying travel is treacherous.
7764,2015-02-21 14:52:30 -0800,nan,@JetBlue Counting on your flight 989 to get to DC!
7765,2015-02-21 14:50:16 -0800,nan,"@JetBlue not cool. At the gate, turns out my flight from FLL to JAX is delayed, yet app says on time. Not a good start."
7766,2015-02-21 14:45:27 -0800,nan,@JetBlue You guys need pillows on these rockers to really knock it out of the park ... just sayin ...
7767,2015-02-21 14:41:40 -0800,nan,@JetBlue I sure hope you guys get me to DC to speak tomorrow! &amp; @JohnNosta &amp; @United: I'm winning here with @JetBlue
7768,2015-02-21 14:28:59 -0800,nan,"@JetBlue there is no supervisor available, so they couldn't do anything."
7769,2015-02-21 14:22:42 -0800,nan,"@JetBlue I now learned that customer service at SXM works for the airport, not JetBlue. They need a supervisor to do anything."
7770,2015-02-21 14:19:40 -0800,nan,@JetBlue status of flight 684 from MCO to LGA tomorrow?
7771,2015-02-21 14:17:56 -0800,nan,@jetblue what good with the inflight WiFi?
7772,2015-02-21 14:12:34 -0800,nan,@JetBlue - trying to fly from BOS to JFK. Flight delayed. Traveling with kids. Book a hotel or are we getting out tonight?
7773,2015-02-21 14:02:55 -0800,nan,"@JetBlue we tried. They're not at all helpful. Terrible customer service, at this airport, at least."
7774,2015-02-21 13:57:20 -0800,nan,@JetBlue Tell me at what point will u realize u can't fly into DCA tonight- u Cancelled Flightled the 1pm when will u Cancelled Flight the 5:26
7775,2015-02-21 13:55:56 -0800,nan,"@JetBlue making a bad situation worse. Cancelled Flighted flight, making us stay overnight in SXM. Won't provide vouchers to stay in a different hotel"
7776,2015-02-21 13:54:34 -0800,nan,@JetBlue what's the status of flight 1272 diverted to RIC?  When will it depart back for LGA?
7777,2015-02-21 13:52:10 -0800,nan,@JetBlue You already Cancelled Flightled the one b4 us to DCA
7778,2015-02-21 13:49:44 -0800,nan,"@JetBlue It is physically impossible to make it to the airport, and our flight is scheduled to leave in less than 3 hours."
7779,2015-02-21 13:46:49 -0800,nan,@JetBlue at what point do u Cancelled Flight flights to DCA- other airlines have already Cancelled Flightled
7780,2015-02-21 13:38:00 -0800,nan,@JetBlue great flight http://t.co/E0R0NTO4TR
7781,2015-02-21 13:37:24 -0800,nan,@JetBlue you can't beat jetblue in space's matter http://t.co/NRpWmGyv3e
7782,2015-02-21 13:34:05 -0800,nan,@JetBlue Great thank you!
7783,2015-02-21 13:31:34 -0800,nan,@JetBlue I would like to send an email to Lost and Found at JetBlue JFK; I spoke to them this morning but cannot drive their today.
7784,2015-02-21 13:27:59 -0800,nan,@JetBlue we want room and food allowances. Agents are refusing to give us vouchers to use at rooms we book ourselves.
7785,2015-02-21 13:22:07 -0800,nan,@JetBlue send more service agents so all the stranded passengers can be helped!!!🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘🆘
7786,2015-02-21 13:20:40 -0800,nan,@JetBlue hopefully this flight Seattle to Boston 2pm will have wifi. Our first one did not and we had to entertain ourselves! #lizaapproved
7787,2015-02-21 13:19:08 -0800,nan,@JetBlue good to hear. Thx for being responsive.
7788,2015-02-21 13:18:07 -0800,nan,@JetBlue Yup. MCO. 82°!!
7789,2015-02-21 13:14:34 -0800,nan,@JetBlue Hey! Check it out!! It's snowing in Boston. Who could have predicted such a thing?! http://t.co/ufyxXkIsa3
7790,2015-02-21 13:11:26 -0800,nan,@JetBlue as a customer it feels like i should stick to airlines other than jet blue. I travel for my work for past 5 years never seen $70
7791,2015-02-21 13:07:57 -0800,"[41.05811177, -73.53637216]","Cool thx! Only a couple more #PGAShow flights til I'm #Mosaic...can't wait. Will be easier to change flights when weathers bad
@JetBlue"
7792,2015-02-21 13:06:30 -0800,nan,@JetBlue Phew!! Did it!! (Pant. Wheeze) http://t.co/ZPZ78POeON
7793,2015-02-21 12:59:14 -0800,nan,"@JetBlue thanks so much for help Us, u r amazing!"
7794,2015-02-21 12:54:28 -0800,nan,"@JetBlue Thanks, it's for next weekend though so my guess is it will only go higher."
7795,2015-02-21 12:54:08 -0800,nan,@JetBlue #kudos! And we're done and heading to warmer weather!
7796,2015-02-21 12:53:14 -0800,nan,@JetBlue actually flight 1089 not 1098
7797,2015-02-21 12:52:30 -0800,nan,@JetBlue BOS to DCA 1098 at 7:16 pm.
7798,2015-02-21 12:48:09 -0800,nan,@JetBlue I've been in pricing for 8 years to know that 70 bucks a seat is criminal. 20-30 I understand. #pricing #flying #jetblue #pricewise
7799,2015-02-21 12:47:21 -0800,nan,@JetBlue *cough* #awkward!
7800,2015-02-21 12:46:06 -0800,nan,@JetBlue you guys need live chat.
7801,2015-02-21 12:44:02 -0800,nan,@JetBlue it was but obviously it wasn't linked as there is nothing there when I tried to book with it.
7802,2015-02-21 12:43:14 -0800,nan,@JetBlue Awesome! Thank you! ;)
7803,2015-02-21 12:42:51 -0800,nan,@JetBlue Can I bring a compact folding chair like this in a checked bag? http://t.co/9nivw9ftZw
7804,2015-02-21 12:42:38 -0800,nan,@JetBlue quick ? Why is a person traveling w  a mosaic not get the green tag? Doesn't make sense I end up waitin 4 my sons bag anyway :/
7805,2015-02-21 12:41:41 -0800,nan,@JetBlue got it wish they would communicate more w us
7806,2015-02-21 12:40:53 -0800,"[40.64573089, -73.77655727]",@JetBlue continuing you record of never having a flight leave on time. Add up how much time with with my family you have cost me. #jetblue
7807,2015-02-21 12:40:11 -0800,nan,@JetBlue Using JetBlue miles?
7808,2015-02-21 12:38:08 -0800,nan,@JetBlue I guess I have to redo the Flight Booking Problems. Ugh!
7809,2015-02-21 12:35:03 -0800,nan,@JetBlue that sucks. Oh well.
7810,2015-02-21 12:33:49 -0800,nan,@JetBlue she's standing here on her cell no announcements no info #thismosaicnothappy
7811,2015-02-21 12:33:22 -0800,nan,@JetBlue Using JetBlue air miles?
7812,2015-02-21 12:32:39 -0800,nan,@JetBlue someone is here but has no info smh one bag came off  and then nothing
7813,2015-02-21 12:30:46 -0800,nan,@JetBlue there's is nothing there because apparently I have to connect them for that to be true.
7814,2015-02-21 12:24:05 -0800,nan,@JetBlue Hello! Can you tell me if you currently fly to Hawaii? Thanks!
7815,2015-02-21 12:23:40 -0800,nan,@JetBlue can u see what's holding up flt 1002 bags? One bag came out nothing else for 10 minutes
7816,2015-02-21 12:23:07 -0800,nan,@JetBlue why wouldn't you just credit it right to my account instead of having a separate sign on. That seems pretty ridiculous.
7817,2015-02-21 12:21:45 -0800,nan,@JetBlue thanks for update http://t.co/K7uBOTMr1r
7818,2015-02-21 12:21:28 -0800,nan,@JetBlue I clear that folder regularly and JetBlue is white listed so it never got to me.
7819,2015-02-21 12:20:28 -0800,nan,@JetBlue I can't call right now. My baby just fell asleep.
7820,2015-02-21 12:18:00 -0800,nan,@JetBlue @amybruni @DIRECTTV but of course! :-) #bestdressed #bluecarpet
7821,2015-02-21 12:16:18 -0800,nan,"@JetBlue it seems I never received an ID, just a password."
7822,2015-02-21 12:16:08 -0800,nan,@JetBlue yesterday's deal?
7823,2015-02-21 12:16:05 -0800,nan,@JetBlue so yesterday a flight I wanted to Chicago was on sale within my points range and today it isn't. Any way you guys can still honor
7824,2015-02-21 12:13:23 -0800,nan,@JetBlue I have an email that says I have to sign on to the travel bank?  How do I that?
7825,2015-02-21 12:09:44 -0800,nan,"@JetBlue yes, last month when Boston got the first big snow storm and my flight was Cancelled Flightled."
7826,2015-02-21 12:05:38 -0800,nan,@JetBlue where did my travel bank credit go?  I can't call you right now.
7827,2015-02-21 11:56:32 -0800,nan,@jetblue offered me a complimentary drink for switching seats. Stewardess asked for my age &amp; I said 30. We giggled. #goodgenes #ilookyoung
7828,2015-02-21 11:55:11 -0800,nan,"@JetBlue Thanks. Still booked our trip 3/13-17 LB to SLC to see grand kids.  Just very frustrating. Tried app, web, etc. Still love u guys!"
